Date,Open,High,Low,Close,Volume
2024-11-19,292.9500,297.8500,286.6500,287.5500,568668
2024-11-18,298.4000,299.8000,288.3500,289.1500,546391
2024-11-14,305.5000,305.9000,296.5000,298.4000,487118
2024-11-13,307.0000,309.0000,302.0000,306.2000,447253
2024-11-12,314.0000,318.7000,309.0000,309.6000,501907
2024-11-11,309.6000,313.8000,304.4500,312.5500,163712
2024-11-08,315.9500,315.9500,306.8000,310.3000,342333
2024-11-07,318.9500,318.9500,311.1500,314.9500,224737
2024-11-06,311.1000,319.0000,307.3500,317.0000,379440
2024-11-05,301.8500,309.2000,300.2000,307.7000,375405
2024-11-04,312.9500,313.0000,298.3000,303.5000,387342
2024-10-31,311.0000,316.2000,308.0000,310.6500,328474
2024-10-30,309.0000,314.8500,307.6000,311.3500,171265
2024-10-29,312.6000,312.8000,302.3000,311.3500,297857
2024-10-28,306.3500,315.3000,305.5000,310.4500,267257
2024-10-25,323.0500,323.5000,303.4000,305.9500,371134
2024-10-24,323.1000,325.0000,320.2500,321.3500,777713
2024-10-23,321.0500,325.7500,316.5000,323.1000,265871
2024-10-22,331.9500,331.9500,322.1000,323.1000,207366
2024-10-21,343.9500,345.1000,330.2500,331.2500,380294
2024-10-18,342.9500,344.0000,334.3500,342.6500,177084
2024-10-17,349.7500,350.6000,341.7500,342.5000,1451182
2024-10-16,351.9500,355.7500,348.0000,350.8500,881291
2024-10-15,344.9000,351.4500,343.8500,349.2000,465417
2024-10-14,340.0500,344.6000,337.2000,340.2000,824289
2024-10-11,335.9000,339.2500,333.5500,337.7500,202725
2024-10-10,342.0000,343.1000,334.6500,335.9500,176671
2024-10-09,345.0000,350.0000,337.7000,338.7500,758709
2024-10-08,328.3000,339.2000,328.3000,338.4500,355308
2024-10-07,341.4500,343.0000,332.9000,334.9000,662175
2024-10-04,343.0000,347.9000,334.2500,341.4000,1194246
2024-10-03,351.1000,361.5500,347.1500,349.1500,557483
2024-10-01,370.0000,373.4500,364.1500,368.0000,575154
2024-09-30,367.6500,376.0000,360.0500,369.8000,2303186
2024-09-27,346.3000,370.5000,346.3000,367.3000,2054811
2024-09-26,340.7500,346.4000,335.1000,345.1000,884776
2024-09-25,341.9500,341.9500,335.1000,339.8000,280014
2024-09-24,339.2000,343.2000,336.7500,339.0500,1268558
2024-09-23,332.0500,339.4000,331.4500,338.2000,519468
2024-09-20,326.8000,333.0500,324.1000,331.5000,199079
2024-09-19,336.6000,338.5000,323.3500,324.4000,388819
2024-09-18,338.5500,339.9000,334.6000,335.9000,166593
2024-09-17,340.6000,340.8000,335.2500,338.3500,244212
2024-09-16,345.3000,345.3000,340.0500,340.6500,345957
2024-09-13,346.5500,349.6500,341.6000,342.1000,295282
2024-09-12,343.9000,346.0500,340.6000,343.5500,1118275
2024-09-11,350.3000,352.9500,338.6500,340.3000,423192
2024-09-10,348.3500,351.4500,344.7500,345.7500,385182
2024-09-09,350.4500,353.5500,347.2000,347.7000,458266
2024-09-06,361.0500,365.1500,351.0000,352.2500,497776
2024-09-05,358.2500,364.3500,355.8000,360.7000,406920
2024-09-04,350.9000,363.9000,350.9000,357.2000,875967
2024-09-03,359.3500,360.0000,353.5000,355.5500,563595
2024-09-02,362.2000,367.2000,357.5000,358.3500,963809
2024-08-30,359.0500,365.3000,354.8000,357.3500,1060681
2024-08-29,350.8000,357.4500,347.1000,356.4500,482344
2024-08-28,349.0000,355.7000,347.5000,348.0500,354114
2024-08-27,347.3000,350.6000,343.6500,349.0000,410689
2024-08-26,353.1500,355.7500,349.0500,351.1000,358157
2024-08-23,349.3500,357.9500,349.3500,352.0000,958934
2024-08-22,355.0000,355.0000,348.5000,350.0500,477689
2024-08-21,349.5500,355.6000,348.1500,351.0500,1896011
2024-08-20,349.5000,354.1500,348.0000,349.5500,939279
2024-08-19,338.1500,345.4000,336.2000,343.5500,1641638
2024-08-16,326.4500,333.5000,326.4500,332.5500,288451
2024-08-14,321.8000,327.4500,320.6000,324.9000,428034
2024-08-13,332.9500,332.9500,321.0000,321.8500,597587
2024-08-12,332.8500,336.6000,330.2000,333.4500,371074
2024-08-09,333.5000,336.7000,330.0000,333.3000,458118
2024-08-08,344.3500,344.3500,333.0000,338.2500,830880
2024-08-07,341.9500,347.6500,337.8000,343.7000,819224
2024-08-06,342.6000,349.6500,333.2500,334.5000,1529649
2024-08-05,340.2500,346.7500,334.3500,341.9000,927323
2024-08-02,345.1000,350.9000,340.0000,347.0000,828046
2024-08-01,351.9500,351.9500,344.5500,349.1000,396287
2024-07-31,354.8000,354.8000,346.2500,349.9500,862449
2024-07-30,338.0500,359.0500,337.6000,348.5000,1940555
2024-07-29,330.3500,338.9000,330.3500,337.8000,788518
2024-07-26,328.8500,329.4500,323.5000,328.7000,552430
2024-07-25,313.0500,327.0000,310.7000,326.0000,2224205
2024-07-24,307.5000,315.9500,304.9000,315.0000,489303
2024-07-23,311.0500,311.6500,296.1000,305.9500,1182079
2024-07-22,303.5500,316.9500,300.0000,308.3000,1987972
2024-07-19,318.0500,318.0500,301.6500,303.8000,976737
2024-07-18,319.0000,319.0000,312.5500,318.0500,1117177
2024-07-16,308.3500,319.3000,307.6500,315.9500,1205430
2024-07-15,307.3500,309.0000,304.1500,307.6500,661240
2024-07-12,309.5000,310.9000,303.7500,304.5500,831608
2024-07-11,302.7500,307.9000,299.5000,306.6000,1424910
2024-07-10,300.4000,301.5500,293.3000,300.3500,559887
2024-07-09,303.4500,303.4500,296.3500,300.3000,630337
2024-07-08,304.9500,307.8500,298.7500,299.5500,595847
2024-07-05,303.0000,307.1000,301.8000,306.3500,455822
2024-07-04,306.6500,308.5000,301.9000,302.8500,353166
2024-07-03,305.1500,307.3500,303.2000,306.6000,264380
2024-07-02,304.5000,308.2000,302.1000,304.3000,238492
2024-07-01,306.0000,306.9000,303.3000,304.5000,282321
2024-06-28,306.7500,306.7500,301.8500,304.0000,275042
2024-06-27,299.9500,306.9500,296.1000,304.5500,667207
2024-06-26,298.9500,300.8500,296.3000,298.4500,460434
2024-06-25,305.0000,306.5000,294.9000,296.4000,763685
2024-06-24,309.2500,309.2500,303.4500,305.3500,456361
2024-06-21,317.0000,319.1000,305.2000,307.8000,1430013
2024-06-20,619.0500,628.7000,613.0000,626.3000,1306966
2024-06-19,635.3500,635.3500,615.0000,616.0500,1314992
2024-06-18,635.0000,636.5000,626.2500,630.9500,1358550
2024-06-14,623.9000,629.4000,618.5000,626.7500,811680
2024-06-13,618.0500,621.5000,613.5000,619.1500,723964
2024-06-12,620.0000,623.9000,612.5000,613.3500,1412064
2024-06-11,606.9500,612.2500,593.4000,607.3000,1044676
2024-06-10,606.8000,610.0000,600.2000,602.4500,1019648
2024-06-07,585.9500,603.2500,581.2500,600.1000,1233424
2024-06-06,591.4000,607.3500,580.3500,584.2500,1308444
2024-06-05,600.0500,601.1500,534.4000,581.0000,1955610
2024-06-04,671.9500,671.9500,566.4000,580.2500,2803052
2024-06-03,656.6500,687.0000,651.0500,666.3500,1741736
2024-05-31,630.5000,633.9500,617.7000,627.6000,1541122
2024-05-30,636.0000,636.3000,624.0000,626.2000,341010
2024-05-29,642.9500,642.9500,632.1500,633.4000,407218
2024-05-28,656.2500,658.7500,642.6500,646.5000,586910
2024-05-27,657.8500,661.5500,646.5000,656.1500,386052
2024-05-24,647.7500,663.5000,641.6000,654.0000,471296
2024-05-23,644.2500,653.9500,640.5000,647.3500,801592
2024-05-22,649.0500,650.4500,631.1000,640.5000,425986
2024-05-21,629.4000,648.9500,625.2000,643.9000,712690
2024-05-17,620.7000,629.4000,618.7000,628.4500,332372
2024-05-16,632.9500,633.0000,611.5500,618.6500,803172
2024-05-15,609.6500,629.0000,607.3000,624.8500,604722
2024-05-14,613.1500,617.6000,602.2000,605.7000,511182
2024-05-13,629.3500,629.3500,592.1000,606.8000,816586
2024-05-10,617.0000,621.8000,601.8500,618.6000,2185620
2024-05-09,632.0000,632.0000,590.2000,592.3000,1070306
2024-05-08,608.6500,624.4000,603.7000,620.7000,561586
2024-05-07,625.0000,628.5000,602.2500,604.0500,961600
2024-05-06,632.0500,634.0000,606.0000,610.0500,380990
2024-05-03,638.9500,641.4000,624.9000,629.8000,842428
2024-05-02,618.6500,636.7500,615.0000,634.8000,1586644
2024-04-30,624.0000,624.4500,603.6500,607.7500,364706
2024-04-29,614.2000,624.5000,607.3000,618.7000,514390
2024-04-26,602.9500,614.7000,599.0000,609.4000,636754
2024-04-25,592.7000,605.5500,588.2500,603.7000,569366
2024-04-24,598.0000,598.7000,592.0000,593.1500,823414
2024-04-23,609.2500,609.2500,591.9500,592.9500,572646
2024-04-22,596.2500,608.5000,592.8000,603.9500,1173638
2024-04-19,575.8500,589.8000,564.1500,585.9000,759116
2024-04-18,603.0500,617.4500,585.8000,589.7500,1219616
2024-04-16,587.3500,599.7000,579.0000,592.6500,429316
2024-04-15,585.0500,599.7500,574.6500,589.9500,584038
2024-04-12,605.4500,613.0000,599.0000,601.0000,762312
2024-04-10,590.0500,608.2500,585.5500,605.1500,1213084
2024-04-09,597.2000,597.2000,583.4500,585.5500,194000
2024-04-08,595.0500,603.7000,590.8500,591.6500,471722
2024-04-05,594.6500,594.6500,580.4000,590.3500,703524
2024-04-04,612.1500,616.0000,595.5000,598.6500,752338
2024-04-03,614.8500,619.3000,608.5000,611.0500,439054
2024-04-02,603.6500,620.0500,601.3000,616.0500,678294
2024-04-01,603.1000,608.9500,598.2000,601.0000,173056
2024-03-28,604.9500,610.9500,597.9500,602.3000,230036
2024-03-27,604.1500,611.6000,593.4000,595.0000,243722
2024-03-26,587.7500,603.5000,585.0000,599.8000,552630
2024-03-22,589.9500,604.6000,584.6500,592.9000,625042
2024-03-21,572.7000,589.6500,572.7000,587.8000,324792
2024-03-20,558.6500,572.0000,558.6500,566.6000,532570
2024-03-19,580.9500,580.9500,556.6000,557.8000,386882
2024-03-18,585.0000,592.5000,580.7500,582.2500,274502
2024-03-15,588.0000,599.7500,559.0500,586.2500,1602650
2024-03-14,596.1000,614.0000,592.3500,609.0000,350114
2024-03-13,626.4500,628.4000,593.9000,597.3500,960472
2024-03-12,626.2500,635.3500,617.0000,625.5000,4254350
2024-03-11,622.8500,638.5000,611.6500,626.2000,386364
2024-03-07,636.0500,640.9500,621.9500,624.5000,248972
2024-03-06,643.1000,652.8000,625.1000,638.2000,859690
2024-03-05,642.7500,649.3000,632.1500,645.1000,677292
2024-03-04,625.0000,643.2500,621.0000,640.6500,499518
2024-03-01,613.9500,627.0000,612.0000,623.5000,945092
2024-02-29,609.9500,610.7500,594.2000,604.4500,345094
2024-02-28,624.8500,625.5000,606.1500,608.5500,407354
2024-02-27,627.3500,632.5500,616.2000,624.8500,565618
2024-02-26,617.7500,633.7000,604.2500,627.5500,519184
2024-02-23,623.9500,629.1500,615.5000,617.8000,527122
2024-02-22,630.0000,630.1500,611.0500,626.2500,1111862
2024-02-21,660.5500,667.4000,629.7500,633.3500,985276
2024-02-20,650.4000,664.3000,637.6500,657.8500,507676
2024-02-19,659.1500,666.5000,650.8000,652.2500,840444
2024-02-16,665.8000,687.6500,651.9500,654.7000,1620924
2024-02-15,631.5500,657.0000,623.1500,652.4500,2033520
2024-02-14,581.2500,629.5500,581.2500,623.6500,15136122
2024-02-13,591.1500,596.5500,580.2000,584.2500,745636
2024-02-12,614.3000,618.9000,583.7500,590.5500,541006
2024-02-09,624.3500,624.3500,592.2500,614.0000,1614116
2024-02-08,609.8500,635.0000,606.4500,620.6000,1132296
2024-02-07,616.0000,620.0000,599.3000,601.5500,1343244
2024-02-06,577.1500,614.6000,570.5000,609.2000,2763436
2024-02-05,565.9500,588.6500,556.8500,575.5000,1265212
2024-02-02,515.9000,563.3000,515.9000,558.1000,2353452
2024-02-01,506.3000,515.1000,499.0500,508.3000,654758
2024-01-31,505.6500,512.5000,498.5000,502.5000,736776
2024-01-30,497.6000,517.8500,493.4500,504.1000,2577870
2024-01-29,473.2000,501.4500,469.5000,492.6000,1133056
2024-01-25,477.0000,488.5500,471.0500,473.5500,4530968
2024-01-24,464.1500,478.0000,463.6500,476.6000,880498
2024-01-23,488.0000,488.0500,460.1500,463.0000,550814
2024-01-19,475.1500,484.5500,474.0000,481.0500,1130336
2024-01-18,467.0000,480.7500,460.8000,473.2000,4282430
2024-01-17,473.0000,477.0000,466.0000,471.6500,1086614
2024-01-16,460.1500,479.7500,460.1500,473.1500,3940882
2024-01-15,460.0000,463.4000,456.0000,460.0500,233054
2024-01-12,455.3000,461.0000,455.0500,457.8000,701032
2024-01-11,452.0500,461.1000,452.0500,458.7000,271572
2024-01-10,459.2500,459.2500,445.2000,451.0500,447120
2024-01-09,460.5000,463.7000,455.6000,459.6000,411900
2024-01-08,455.5000,464.1000,451.6000,454.6500,397948
2024-01-05,455.1000,459.6000,451.3000,452.9500,570022
2024-01-04,457.9500,457.9500,451.0000,452.7000,689218
2024-01-03,458.1500,465.0000,455.2500,461.1500,855532
2024-01-02,452.8500,459.3500,448.1500,456.2500,259642
2024-01-01,458.4500,458.5500,450.7000,451.9000,285384
2023-12-29,458.7500,458.7500,448.5000,450.5500,1085146
2023-12-28,455.1500,470.8000,454.7000,466.0500,875388
2023-12-27,454.0000,456.4000,448.6500,454.6000,669962
2023-12-26,447.0500,456.4000,444.3500,452.0000,564102
2023-12-22,450.0000,453.2000,445.1000,446.4000,420508
2023-12-21,422.0500,450.4500,422.0500,449.4500,743300
2023-12-20,453.9500,455.2500,438.5500,439.5000,594750
2023-12-19,446.9000,451.2500,445.3500,449.2000,251734
2023-12-18,448.9000,449.2000,444.2000,446.9000,253754
2023-12-15,445.0000,453.3000,441.8500,448.9000,304526
2023-12-14,449.0500,449.6000,441.8500,445.6000,315592
2023-12-13,448.3000,454.3500,446.6000,447.4500,1284384
2023-12-12,445.0000,451.3500,445.0000,447.5000,967054
2023-12-11,474.0500,474.5000,456.6000,465.9000,2275950
2023-12-08,478.2500,478.2500,465.9000,470.5000,584370
2023-12-07,477.0000,479.3000,471.5000,474.2000,770524
2023-12-06,480.1000,482.0500,468.5000,472.8000,698574
2023-12-05,470.0000,476.4000,465.0500,471.9500,1212136
2023-12-04,445.0000,464.7000,444.1500,461.3500,1783776
2023-12-01,440.9500,442.3500,433.6000,437.8500,1333814
2023-11-30,435.0000,438.3000,429.0000,435.8500,1598098
2023-11-29,426.0000,434.3000,418.8000,428.8500,976140
2023-11-28,412.5500,425.9500,412.5500,424.3000,601866
2023-11-24,413.0000,413.0000,407.0500,410.2000,256778
2023-11-23,404.0000,413.4500,400.8500,411.2000,360784
2023-11-22,391.3500,402.7500,391.1500,402.0000,1268156
2023-11-21,390.3000,393.1000,386.5000,388.1000,148850
2023-11-20,391.0000,393.2000,387.7000,391.9500,157418
2023-11-17,400.0000,407.0000,389.1000,390.2000,498142
2023-11-16,393.9000,401.2000,392.9000,398.5000,580856
2023-11-15,387.0500,393.2000,387.0500,392.4500,224430
2023-11-13,384.1000,388.6000,383.4500,387.0000,443722
2023-11-10,381.0000,386.0000,380.4500,384.0000,202766
2023-11-09,383.2500,390.5000,382.4000,383.4500,817218
2023-11-08,375.0000,387.9000,375.0000,384.2000,762688
2023-11-07,367.8500,373.7000,366.1500,372.7000,359442
2023-11-06,363.0000,369.1000,361.5000,366.1500,191456
2023-11-03,361.5000,363.6500,360.1500,361.4000,71814
2023-11-02,360.2000,361.9500,357.5000,360.4500,204610
2023-11-01,349.8000,358.7000,349.8000,356.9000,344202
2023-10-31,348.0500,354.0500,344.7500,349.2000,279304
2023-10-30,339.6500,348.9500,337.1500,346.8000,460488
2023-10-27,335.0000,338.3000,334.0000,334.5000,205124
2023-10-26,337.0500,339.2000,331.5000,334.9500,139088
2023-10-25,342.9500,346.6000,338.5500,339.6000,95762
2023-10-23,346.2000,347.7000,341.8000,342.7000,161598
2023-10-20,351.8000,352.7000,344.6000,346.2500,146918
2023-10-19,349.3000,354.2000,349.0500,353.6000,337074
2023-10-18,356.4500,356.5500,349.0000,350.3500,402520
2023-10-17,347.5500,357.7500,346.8000,354.8000,519396
2023-10-16,345.7500,348.3500,342.2000,347.0500,95574
2023-10-13,348.6500,350.6000,346.4500,347.6000,419864
2023-10-12,345.9500,350.3000,344.3000,348.7000,403330
2023-10-11,341.0500,345.3000,341.0500,342.8000,105726
2023-10-10,341.1000,342.6000,339.2000,340.3000,218886
2023-10-09,338.1500,341.4000,336.2000,340.0500,254572
2023-10-06,344.5000,348.9500,344.0000,347.0500,158800
2023-10-05,344.0500,347.6500,342.5500,344.3500,477560
2023-10-04,341.0000,345.0000,339.7000,341.4500,186044
2023-10-03,348.0500,349.1000,340.6500,341.2500,262986
2023-09-29,344.0500,348.1500,344.0500,346.5500,115490
2023-09-28,348.0000,349.8500,342.2000,343.7000,475584
2023-09-27,351.0500,352.9000,346.8000,349.1000,198486
2023-09-26,352.9500,354.7500,351.0000,351.4000,166094
2023-09-25,352.0000,353.5000,348.0500,351.8500,239186
2023-09-22,353.9000,357.4500,351.3500,351.9500,262122
2023-09-21,352.0500,358.4000,352.0000,355.2500,476838
2023-09-20,353.9500,356.2500,351.3500,352.5500,359236
2023-09-18,352.2500,361.0000,349.6500,360.2500,582930
2023-09-15,358.8500,358.8500,351.3000,352.3000,410848
2023-09-14,356.7000,362.1000,356.1000,358.9500,221578
2023-09-13,351.0000,356.0000,347.3000,355.4500,509182
2023-09-12,364.0000,365.3000,347.0500,348.7500,336344
2023-09-11,364.0000,368.8500,360.8500,363.7000,391566
2023-09-08,354.9000,364.5000,354.2000,361.7500,370420
2023-09-07,353.1000,356.2500,353.0000,354.4000,206674
2023-09-06,350.0000,353.9000,348.3000,353.0500,421744
2023-09-05,344.6500,352.7000,344.6500,350.4000,268430
2023-09-04,344.1500,348.6000,343.0500,344.6000,173590
2023-09-01,340.6000,345.0000,340.6000,344.1000,454154
2023-08-31,351.7500,352.1000,339.1000,340.5500,298854
2023-08-30,353.5000,354.8000,350.3000,351.8000,253190
2023-08-29,355.4500,358.6000,354.8000,356.7500,255290
2023-08-28,354.1500,357.9000,352.3000,355.4000,239902
2023-08-25,351.1000,354.1000,349.3500,350.2000,246168
2023-08-24,345.7500,352.8000,345.7500,351.1000,212298
2023-08-23,347.0000,349.0000,344.1000,344.7000,2787310
2023-08-22,351.7000,354.6000,346.5500,346.9000,997630
2023-08-21,351.6000,354.8000,350.6500,352.0000,103802
2023-08-18,355.1500,358.3000,352.0000,352.7000,260552
2023-08-17,357.9500,360.0000,354.3500,357.2500,198018
2023-08-16,356.0500,361.3500,354.0500,357.9000,144312
2023-08-14,357.0500,358.0000,351.3000,356.5000,301712
2023-08-11,360.0000,361.9000,357.0500,357.5500,124814
2023-08-10,361.1000,365.0000,359.6500,362.5000,175838
2023-08-09,358.1000,361.6000,358.1000,360.3000,452900
2023-08-08,363.0000,363.3000,356.5500,357.9000,409882
2023-08-07,361.0500,362.9500,358.2000,360.7000,169584
2023-08-04,361.0500,370.8500,360.0500,360.3500,414260
2023-08-03,367.0500,371.6500,364.5000,368.0000,682380
2023-08-02,377.9000,378.9000,367.5000,369.2000,124152
2023-08-01,377.5000,379.7000,374.1000,377.3000,317324
2023-07-31,375.8500,378.4000,371.6500,377.5000,376022
2023-07-28,380.9500,380.9500,372.2500,373.4500,427024
2023-07-27,390.0000,391.4000,363.1000,379.6500,500836
2023-07-26,385.3500,394.9500,383.8000,386.9000,644792
2023-07-25,388.0000,390.7000,384.3000,386.4000,268562
2023-07-24,388.8500,391.7500,387.6500,389.5500,96888
2023-07-21,385.0500,392.9000,385.0500,390.5000,158030
2023-07-20,385.0000,389.0000,383.3000,387.8000,108460
2023-07-19,379.1500,385.4500,378.6500,384.2000,183062
2023-07-18,383.0500,387.7500,378.2000,378.9500,235748
2023-07-17,379.1500,383.4500,379.0000,381.8000,114634
2023-07-14,379.1000,381.7500,375.7000,379.4500,196710
2023-07-13,385.0500,387.6000,378.7000,379.5500,67202
2023-07-12,390.9000,392.5500,385.1000,386.1000,81706
2023-07-11,383.0000,391.6000,383.0000,390.7000,131620
2023-07-10,391.0500,393.1000,384.0500,386.0000,279990
2023-07-07,393.5000,397.8000,389.4000,391.7500,204792
2023-07-06,385.0500,397.0000,385.0500,393.1000,467970
2023-07-05,375.0000,387.0000,375.0000,386.2500,307306
2023-07-04,371.8000,378.4000,371.8000,376.6000,424216
2023-07-03,364.0000,379.8500,363.5500,375.4500,423882
2023-06-30,365.3500,368.8500,361.1500,364.6500,188650
2023-06-28,358.2000,366.7500,358.2000,365.2000,236792
2023-06-27,360.0500,363.5000,357.9000,360.2000,178042
2023-06-26,360.0500,362.4000,355.6000,358.3500,97404
2023-06-23,371.6500,371.6500,358.3000,359.5000,415856
2023-06-22,373.9500,378.6000,371.0000,373.4500,106664
2023-06-21,372.0000,374.6500,371.4500,372.6500,43958
2023-06-20,372.0500,375.0000,371.3500,372.3500,152224
2023-06-19,375.6000,378.6500,374.4000,374.9500,108708
2023-06-16,377.3000,378.2000,374.4500,376.6500,185056
2023-06-15,373.4500,380.3500,372.8500,378.6500,307432
2023-06-14,372.0500,378.4500,370.9000,373.4000,249642
2023-06-13,373.2500,376.9000,372.3500,373.5500,309758
2023-06-12,360.9500,372.5500,360.9000,371.4000,622976
2023-06-09,361.4500,363.9500,358.8000,359.6000,185796
2023-06-08,366.2500,366.9500,360.3000,361.2000,297408
2023-06-07,356.1000,369.4500,356.1000,368.5500,524648
2023-06-06,356.7500,358.9000,354.7000,356.1000,148956
2023-06-05,360.1000,360.1000,354.9500,356.7500,260842
2023-06-02,364.4000,366.5500,359.2500,360.1000,340224
2023-06-01,365.0000,368.9500,364.1000,364.4000,488044
2023-05-31,360.4500,366.4000,360.1500,364.1500,396588
2023-05-30,360.8000,363.9000,360.0000,360.4500,50630
2023-05-29,364.0500,367.0000,361.0000,361.5500,69042
2023-05-26,363.3000,367.0500,363.0500,364.2500,65002
2023-05-25,364.0000,364.0000,360.5000,363.2500,69130
2023-05-24,366.0000,369.0000,361.9000,363.1000,152686
2023-05-23,371.9500,371.9500,366.0000,366.5500,462326
2023-05-22,362.8000,362.8000,358.6500,361.5000,180208
2023-05-19,360.7000,362.2000,357.5500,360.3000,94874
2023-05-18,364.8000,365.2500,359.9000,360.5000,71476
2023-05-17,366.5500,369.5000,364.0000,364.7000,437746
2023-05-16,357.0500,366.2000,357.0500,362.3000,380468
2023-05-15,363.9500,363.9500,356.4500,357.0000,128846
2023-05-12,370.6500,372.0000,359.0000,361.8500,240298
2023-05-11,373.0000,374.8500,371.2500,372.2500,309382
2023-05-10,367.0500,373.0000,365.5500,372.1500,148366
2023-05-09,361.1000,370.0000,361.1000,367.0000,86540
2023-05-08,363.4000,368.6000,362.4500,367.6500,273740
2023-05-05,364.0500,369.5000,364.0500,365.4500,101550
2023-05-04,364.7500,369.2000,361.2500,368.2500,291072
2023-05-03,362.5500,367.7000,359.7500,360.6500,443606
2023-05-02,352.3000,364.9500,352.3000,361.2000,309260
2023-04-28,353.3000,358.3500,352.5000,357.4000,241562
2023-04-27,348.8000,356.5000,348.7500,355.4500,319150
2023-04-26,343.6500,349.4500,343.6500,348.8500,81202
2023-04-25,347.9000,348.5000,345.2000,347.2500,64956
2023-04-24,345.0500,347.9000,342.9000,347.1500,218086
2023-04-21,343.0500,348.7500,342.7000,346.3000,190336
2023-04-20,342.0500,345.0000,341.4500,343.6500,556422
2023-04-19,333.5500,343.1500,333.5500,341.9500,424152
2023-04-18,335.0000,338.0000,332.8500,334.3500,264838
2023-04-17,333.0000,336.0000,330.1000,335.7000,83688
2023-04-13,339.9500,339.9500,330.8500,332.1500,88846
2023-04-12,339.0000,339.3000,335.0500,337.0000,168372
2023-04-11,335.7000,339.6500,335.5500,339.2500,594902
2023-04-10,330.1000,336.8500,330.1000,335.6500,137326
2023-04-06,328.0000,333.4000,328.0000,331.8500,273660
2023-04-05,331.0500,332.7500,327.0500,328.3000,1273396
2023-04-03,339.5500,339.5500,329.2000,330.0000,535920
2023-03-31,342.0000,346.2500,341.0000,344.0500,357862
2023-03-29,338.0000,342.3500,336.4000,339.9000,169948
2023-03-28,343.9000,343.9000,335.1500,339.5000,356040
2023-03-27,340.0500,346.8000,340.0500,344.8500,117974
2023-03-24,347.1000,349.5000,344.1000,345.2000,152618
2023-03-23,349.2000,351.4000,347.1500,348.1500,252882
2023-03-22,358.0000,359.0000,350.7500,351.8000,277174
2023-03-21,359.7000,361.6000,355.7000,358.5000,281374
2023-03-20,351.4500,360.9500,350.3000,359.5500,1120342
2023-03-17,350.2500,354.8500,345.5000,351.4500,659618
2023-03-16,332.6500,352.5000,332.6500,350.9000,1077582
2023-03-15,329.0000,333.3000,327.3500,330.1500,335414
2023-03-14,321.0500,328.9000,321.0500,326.3500,178018
2023-03-13,327.9500,327.9500,321.3000,322.5500,143864
2023-03-10,323.1000,327.8000,320.5500,325.8500,195424
2023-03-09,326.9500,326.9500,323.7000,324.9000,91384
2023-03-08,320.0500,327.3000,320.0500,325.7000,296058
2023-03-06,321.2500,326.3000,321.2000,324.6500,158774
2023-03-03,322.9000,323.8000,320.3000,321.1500,91558
2023-03-02,315.9000,321.7000,314.6000,321.0000,148548
2023-03-01,317.0000,321.0000,315.5000,315.9000,164866
2023-02-28,317.0000,321.4000,314.1000,316.8000,124348
2023-02-27,317.6000,321.2500,314.9000,320.1500,154518
2023-02-24,319.0500,322.2000,316.6000,317.5000,179050
2023-02-23,320.6000,323.5500,318.0000,320.7000,146600
2023-02-22,323.2500,323.2500,316.2500,320.4500,252948
2023-02-21,326.0000,328.6500,322.1500,323.2500,129974
2023-02-20,331.7000,333.4000,325.7000,326.0000,160024
2023-02-17,325.7000,333.0000,325.7000,331.7000,162794
2023-02-16,331.0000,332.6500,323.9000,325.6000,356554
2023-02-15,330.0500,332.6000,328.5000,331.2000,122704
2023-02-14,330.5500,334.5000,330.5500,331.1500,129270
2023-02-13,332.5500,337.4500,332.3000,334.9000,93826
2023-02-10,336.0500,336.0500,331.8000,333.8000,58518
2023-02-09,332.0000,337.5500,331.5500,333.6500,112066
2023-02-08,332.1500,335.6500,329.0000,334.0500,224100
2023-02-07,333.7500,336.0000,331.6500,332.1500,196602
2023-02-06,323.5500,334.4500,323.5500,333.7500,210368
2023-02-03,332.2000,332.6000,322.1500,326.6500,209110
2023-02-02,331.7500,336.0500,329.6000,331.9000,126596
2023-02-01,340.0500,344.6500,330.1000,334.2000,369208
2023-01-31,341.9000,351.5000,341.6500,343.2500,348094
2023-01-30,336.1000,339.3000,332.3500,335.0500,338328
2023-01-27,346.0000,349.3500,331.7500,336.7000,147250
2023-01-25,348.9500,350.4500,345.6000,346.6000,89016
2023-01-24,349.3000,352.4000,347.8000,348.9000,88420
2023-01-23,346.4500,349.9500,345.9000,349.5000,173268
2023-01-20,347.2000,351.0000,345.6500,346.4500,91430
2023-01-19,345.2000,349.9000,344.0000,349.2500,86386
2023-01-18,348.4500,349.3500,343.0000,345.8000,104374
2023-01-17,350.0000,351.1500,345.3000,348.3000,94690
2023-01-16,353.8000,353.8000,344.0000,348.9000,166662
2023-01-13,344.6000,351.0500,342.1000,349.7500,157862
2023-01-12,353.8000,353.8000,343.5500,344.9500,282172
2023-01-11,348.0000,357.9500,346.2500,352.6500,318772
2023-01-10,347.0000,349.0000,343.4000,346.9000,175202
2023-01-09,347.0000,349.2000,345.3500,346.2000,337072
2023-01-06,340.2500,346.5000,340.2500,344.7500,149364
2023-01-05,335.3000,342.9000,335.3000,342.1000,469876
2023-01-04,337.0000,340.8500,334.3000,336.5000,231414
2023-01-03,331.3000,337.9000,331.3000,337.2500,517656
2023-01-02,330.5500,334.5500,327.6000,333.6000,286222
2022-12-30,329.8500,332.9500,327.5500,330.5500,131732
